Opponent,Results,Score,PlusMinus
North Florida,W, 75_55 ,11.6
UNC Greensboro,W, 97_73 ,15.6
Gardner Webb,W, 78_53 ,12.1
FIU,W, 89_66 ,7.9
Mercer,W, 79_55 ,12.6
Florida,L, 55_51 ,-3.9
Ohio St.,L, 58_44 ,-8.4
Hartford,W, 60_38 ,1.6
Clemson,W, 75_69 ,-1.3
Stetson,W, 97_63 ,18
Loyola Marymount,W, 74_63 ,3.1
Hawaii,W, 70_62 ,6.9
Butler,L, 67_64 ,-6.5
Baylor,W, 68_61 ,1.1
Auburn,L, 65_60 ,-2.2
Virginia Tech,L, 71_59 ,-4.7
Duke,W, 66_61 ,2.8
North Carolina St.,W, 84_71 ,8.9
Miami FL,W, 55_53 ,-4.1
Boston College,W, 67_51 ,4.3
Clemson,L, 62_44 ,-12.2
Wake Forest,W, 85_61 ,9.9
North Carolina,L, 89_69 ,-9
Georgia Tech,W, 72_63 ,10.9
Virginia,W, 63_56 ,5.7
Wake Forest,W, 84_66 ,2.8
Maryland,L, 78_62 ,-4.6
Miami FL,W, 65_59 ,13.2
North Carolina,L, 72_70 ,-0.4
North Carolina St.,W, 72_62 ,7
Virginia Tech,L, 52_51 ,4.3
Texas A&M,W, 57_50 ,2.2
Notre Dame,W, 71_57 ,10.8
VCU,L, 72_71 OT,-1.9
