Opponent,Results,Score,PlusMinus
Hawaii,L, 77_59 ,-2.3
Central Michigan,W, 65_58 OT,1.5
Cal St. Fullerton,W, 80_76 ,1.2
Cal Poly,W, 73_57 ,2.9
San Francisco,W, 76_59 ,10
Iowa St.,L, 81_59 ,-6.7
Seattle,L, 72_70 ,1.6
Illinois St.,L, 62_56 ,2.7
UC Riverside,L, 78_67 ,-1.4
UCLA,L, 75_59 ,-
Weber St.,W, 75_72 ,1.4
Northern Arizona,W, 86_78 ,12.2
Sacramento St.,W, 61_59 ,-2.7
Northern Colorado,L, 72_58 ,0.2
Portland St.,W, 74_65 ,4.1
Eastern Washington,W, 71_59 ,2.6
Montana,L, 75_61 ,-12.5
Idaho St.,L, 50_45 ,-6.6
Montana,L, 79_58 ,-5.8
Northern Arizona,L, 61_41 ,-12.1
Weber St.,L, 78_58 ,-13.7
Northern Colorado,L, 86_77 ,-4.3
Sacramento St.,L, 74_71 ,-5.5
San Jose St.,L, 77_73 ,-10.3
Idaho,L, 65_50 ,-14.1
Eastern Washington,W, 60_56 ,-2.4
Portland St.,L, 69_64 ,-0.1
Idaho St.,W, 84_68 ,11.9
Northern Arizona,L, 65_62 ,5.4
