Opponent,Results,Score,PlusMinus
Clemson,L, 87_64 ,-13.6
DePaul,W, 69_64 ,9.8
UTEP,L, 77_65 ,-8.7
Mercer,L, 71_66 ,-0.5
Gardner Webb,L, 71_65 ,1.5
William & Mary,W, 64_39 ,14.6
Bradley,W, 66_65 ,-5.7
Samford,L, 63_58 ,-3.6
Chattanooga,L, 67_65 ,-3
Campbell,L, 73_50 ,-5
Ohio St.,L, 85_60 ,-15.8
Dayton,L, 71_60 ,-2.4
UNC Asheville,L, 85_79 OT,-0.7
Georgia Southern,W, 81_58 ,14.2
Davidson,W, 81_73 ,7
Elon,W, 70_63 ,3.8
Appalachian St.,W, 79_78 ,-0.6
College of Charleston,L, 93_64 ,-14.4
The Citadel,L, 68_46 ,-16.9
Furman,W, 65_41 ,13.1
Wofford,L, 75_66 ,-8.4
Elon,W, 74_58 ,8.2
UNC Greensboro,W, 83_73 ,6.4
Chattanooga,W, 69_68 ,2.7
Samford,W, 85_63 ,15.3
Appalachian St.,W, 80_75 ,-0.8
Eastern Kentucky,W, 81_74 ,10.3
UNC Greensboro,W, 70_66 ,5.4
The Citadel,L, 70_62 ,11.4
College of Charleston,W, 70_62 ,6.4
UNC Greensboro,W, 77_66 ,9.4
Wofford,L, 86_72 ,-8.1
