Opponent,Results,Score,PlusMinus
St. Francis NY,W, 79_49 ,19.1
Yale,L, 75_67 ,-6.7
Holy Cross,W, 69_54 ,5.9
Texas A&M,W, 67_65 ,4.6
Wisconsin,L, 65_55 ,-1.2
California,W, 68_46 ,6.1
Indiana,W, 88_76 ,7.1
Massachusetts,W, 76_71 ,6.2
Providence,W, 88_86 ,7.7
Maryland,W, 79_75 ,-0.4
Bryant,W, 93_77 ,12.6
Bucknell,W, 84_80 ,-3.8
Rhode Island,L, 67_65 ,-3.5
South Carolina,W, 85_70 ,9.5
Harvard,L, 78_69 ,-1.5
Georgia Tech,W, 86_75 ,4
North Carolina St.,W, 75_66 ,4.1
Miami FL,L, 72_71 ,-0.6
Virginia,W, 70_67 ,2.2
Florida St.,L, 67_51 ,-4.3
Duke,L, 84_68 ,-8.4
North Carolina,L, 106_74 ,-9.7
Virginia Tech,W, 58_56 ,3.6
Clemson,L, 77_69 ,-5.8
Maryland,W, 76_72 ,2.4
North Carolina,L, 48_46 ,-5
Miami FL,L, 73_64 ,-11
Virginia,W, 63_44 ,2.2
Virginia Tech,W, 76_61 ,10.2
Wake Forest,W, 84_68 ,10.5
Wake Forest,W, 81_67 ,11.8
Clemson,L, 70_47 ,-11.4
McNeese St.,W, 82_64 ,14.8
Northwestern,L, 85_67 ,-7.3
