Opponent,Results,Score,PlusMinus
Kansas,L, 113_75 ,-18.5
Stephen F. Austin,L, 80_54 ,-7.6
Columbia,W, 95_76 ,4.2
Campbell,L, 93_77 ,-7.4
Fairleigh Dickinson,L, 83_78 ,-6.3
James Madison,L, 88_78 ,0.9
Marquette,L, 96_65 ,-15.5
VMI,L, 114_82 ,-12.3
Seton Hall,L, 78_51 ,-9.3
New Mexico,L, 91_54 ,-5.1
Colorado,L, 104_59 ,-15.8
SIU Edwardsville,L, 78_71 ,-0.9
South Carolina St.,W, 90_73 ,8.6
William & Mary,W, 83_81 ,-2.9
Colgate,L, 80_61 ,-16
Navy,L, 87_70 ,2.3
South Dakota,W, 85_82 ,1.3
North Dakota,L, 90_74 ,-6.8
NJIT,W, 88_81 ,1.9
Virginia Tech,L, 70_52 ,-5.2
Campbell,W, 72_62 ,9.1
Savannah St.,L, 76_67 ,1.8
Colgate,L, 97_86 ,-9.2
NJIT,L, 65_64 ,-1.8
Maryland,L, 106_52 ,-22.4
Savannah St.,W, 75_56 ,5.9
Cal St. Bakersfield,W, 79_72 ,5.2
