Opponent,Results,Score,PlusMinus
Portland,L, 80_60 ,-12.8
Florida Atlantic,L, 85_76 ,-6.6
UC Davis,W, 73_62 ,8.4
Niagara,W, 90_73 ,7.7
Northern Iowa,W, 65_63 ,2.9
Western Michigan,L, 67_55 ,-4.1
Marquette,L, 75_72 ,-9.3
Youngstown St.,W, 76_67 ,5
Cleveland St.,L, 82_59 ,-19.6
Wisconsin,L, 61_40 ,-13.1
South Dakota St.,W, 82_70 ,5.2
DePaul,L, 61_47 ,-2.4
Bowling Green,W, 72_69 ,-0.9
Wright St.,L, 68_44 ,-9.2
Detroit,W, 84_81 OT,-1.8
Butler,W, 76_52 ,9.3
Green Bay,L, 69_64 ,-6.1
Illinois Chicago,W, 87_75 ,8.5
Loyola Chicago,L, 71_65 ,1.8
Valparaiso,L, 60_43 ,-14
Butler,W, 86_80 OT,-1.1
Detroit,W, 72_67 ,-4.4
Wright St.,W, 54_53 ,0.3
Green Bay,W, 88_75 ,7.6
Loyola Chicago,W, 66_57 ,11.4
Illinois Chicago,W, 70_59 ,8.5
Valparaiso,W, 79_76 ,0.4
Buffalo,L, 80_65 ,-7
Cleveland St.,W, 87_83 ,9.8
Youngstown St.,W, 94_87 OT,0.3
Valparaiso,W, 70_63 ,3.1
Butler,L, 59_44 ,-9.5
Northwestern,L, 70_61 ,-8.1
