Opponent,Results,Score,PlusMinus
Boston University,W, 66_64 ,5.4
Southern Illinois,W, 63_62 OT,-1.6
Siena,L, 84_68 ,-6
Utah St.,L, 56_54 ,0.5
Providence,L, 77_72 ,2.6
Drexel,L, 63_58 ,-2.8
Rhode Island,L, 79_67 ,-2.2
Saint Louis,L, 71_49 ,-6.9
East Tennessee St.,W, 77_67 ,11.9
Texas St.,W, 86_78 ,-7.4
Princeton,L, 65_63 ,-2.9
Furman,L, 75_62 ,-8.8
James Madison,L, 75_69 ,0.1
Old Dominion,L, 49_34 ,-6.7
Hofstra,L, 76_67 ,-4.9
George Mason,L, 86_60 ,-12.5
VCU,L, 73_64 ,-5.5
Delaware,L, 54_52 ,3.6
Drexel,L, 72_58 ,-12.1
William & Mary,W, 70_67 ,10.8
UNC Wilmington,W, 70_66 ,6.3
Georgia St.,W, 70_65 ,9.3
VCU,W, 91_80 ,1.3
Hofstra,L, 78_75 ,3.1
Towson,W, 82_78 ,0.1
Georgia St.,L, 74_71 OT,5
Delaware,L, 72_66 ,-1.7
UNC Asheville,W, 83_82 ,-8.8
George Mason,L, 67_61 ,-3.2
UNC Wilmington,W, 78_68 ,8.2
Delaware,L, 60_58 ,1.6
