Opponent,Results,Score,PlusMinus
Charlotte,L, 90_81 ,-3.3
Furman,L, 59_55 ,1.2
Clemson,L, 69_54 ,-7.1
North Carolina Central,L, 74_71 OT,-4.8
Northern Iowa,L, 66_52 ,-6.4
Indiana,L, 102_60 ,-7.3
The Citadel,L, 67_57 ,1.3
Longwood,L, 90_73 ,-8.6
South Carolina,L, 91_56 ,-14
Maryland Eastern Shore,W, 71_69 ,-3.5
Delaware St.,L, 62_60 ,2.2
Morgan St.,L, 71_55 ,-9.3
Coppin St.,L, 84_80 ,2.8
North Carolina A&T,L, 84_74 OT,1.1
Norfolk St.,L, 84_61 ,-13.9
Bethune Cookman,L, 61_60 ,-0.3
Florida A&M,W, 90_75 ,8
Hampton,L, 64_53 ,-2.9
Howard,L, 65_53 ,-2.4
Coppin St.,L, 70_62 ,2.8
Morgan St.,L, 72_66 ,1.1
North Carolina A&T,W, 71_57 ,10.4
Norfolk St.,W, 64_62 ,3.4
Bethune Cookman,L, 76_72 ,-5.8
Florida A&M,W, 65_53 ,0.2
North Carolina Central,L, 78_62 ,-
Delaware St.,W, 64_59 ,2.8
Bethune Cookman,L, 66_50 ,-4.5
