Opponent,Results,Score,PlusMinus
San Diego,W, 65_60 ,-1.2
UC Davis,W, 67_47 ,1.3
Eastern Washington,W, 83_54 ,11.5
Denver,W, 65_52 ,6.9
Northern Illinois,W, 80_51 ,12.6
Long Beach St.,L, 69_66 ,2.8
UNLV,L, 75_72 ,-12.5
Drake,L, 72_69 ,-1.1
Utah,L, 86_84 ,5
UT Rio Grande Valley,W, 91_62 ,18
Portland,L, 88_79 ,-7
Louisiana Tech,W, 71_60 ,16.1
New Mexico St.,W, 81_78 ,-2
San Jose St.,W, 102_101 4OT,3.5
Hawaii,W, 79_55 ,4.9
Utah St.,L, 68_59 ,-3.6
Nevada,L, 69_67 ,-5.4
Idaho,W, 70_67 ,-2.8
New Mexico St.,L, 96_87 OT,0.3
Louisiana Tech,L, 70_60 ,1
Hawaii,L, 73_66 ,-6.3
Utah St.,L, 77_49 ,-19
Fresno St.,W, 75_61 ,7.9
Idaho,W, 69_63 ,0.5
UC Santa Barbara,W, 78_76 OT,0.8
Fresno St.,W, 70_56 ,3.2
Nevada,W, 72_66 ,3
Cal St. Bakersfield,W, 95_59 ,16.2
San Jose St.,W, 66_51 ,5
New Mexico St.,W, 81_63 ,10.9
Utah St.,L, 77_69 ,-4.7
Austin Peay,W, 83_80 ,1.5
Evansville,W, 75_69 ,3.1
Oregon,L, 79_71 ,-8.9
