Opponent,Results,Score,PlusMinus
Creighton,L, 71_57 ,-5.3
Iowa St.,L, 74_47 ,-14.4
Northern Arizona,L, 74_46 ,-15
Kennesaw St.,W, 74_59 ,2.9
Loyola Chicago,L, 74_46 ,-13.1
UCF,L, 84_48 ,-16.4
Tulane,L, 84_69 ,-13
Arkansas St.,L, 77_53 ,-10.1
Mississippi St.,L, 67_46 ,-5.8
Belmont,L, 66_53 ,-7.1
SMU,L, 49_38 ,-8.2
Jackson St.,L, 58_52 OT,2.2
Grambling St.,W, 50_47 ,-4.2
Arkansas Pine Bluff,W, 68_62 OT,-5.1
Mississippi Valley St.,L, 74_70 ,-3.6
Alabama A&M,L, 75_60 ,-7.2
Southern,L, 64_52 ,-3.9
Alcorn St.,W, 81_68 ,10
Prairie View A&M,L, 69_61 ,-7.8
Texas Southern,L, 73_59 ,-10.3
Arkansas Pine Bluff,W, 60_48 ,7.1
Mississippi Valley St.,W, 90_63 ,7
Alabama A&M,W, 82_68 ,5.7
Southern,W, 63_50 ,6
Alcorn St.,W, 62_53 ,8
Prairie View A&M,W, 68_61 ,5.1
Texas Southern,W, 60_48 ,16.8
Jackson St.,W, 63_53 ,0.4
Grambling St.,L, 74_73 ,-
Alabama A&M,W, 81_61 ,9.1
Texas Southern,W, 73_66 ,10.4
Grambling St.,W, 65_48 ,3.5
UTSA,L, 70_61 ,-16.6
