Opponent,Results,Score,PlusMinus
Loyola Marymount,W, 81_79 ,-6.5
Providence,L, 77_55 ,-3.1
La Salle,L, 79_74 ,-6.6
Western Illinois,W, 72_53 ,11.6
North Florida,L, 59_52 ,-3.4
Loyola MD,L, 73_67 ,-1.9
Coppin St.,W, 70_64 ,3.3
UMBC,W, 75_62 ,11.8
Syracuse,L, 97_55 ,-13
Louisville,L, 104_74 ,-20.2
Robert Morris,W, 67_66 ,5.2
Baylor,L, 89_72 ,-2.7
Howard,W, 75_62 ,9.9
Hampton,W, 78_72 ,5.6
South Carolina St.,W, 71_55 ,9.3
Delaware St.,L, 60_55 ,-2.8
Maryland Eastern Shore,W, 74_60 ,6.9
Norfolk St.,L, 76_74 ,-2.1
North Carolina A&T,W, 68_66 ,0.9
Florida A&M,L, 63_59 ,-2.3
Bethune Cookman,W, 65_57 ,4.8
South Carolina St.,W, 72_66 ,-1.1
VMI,W, 67_62 ,2.5
Maryland Eastern Shore,W, 71_54 ,5.6
Delaware St.,W, 42_39 ,5
Norfolk St.,L, 69_63 ,-5
North Carolina A&T,L, 68_60 ,-5.7
Coppin St.,L, 73_60 ,-1.2
North Carolina A&T,W, 77_59 ,8.5
Bethune Cookman,W, 61_48 ,5.4
Hampton,L, 60_55 ,-3.2
