Opponent,Results,Score,PlusMinus
UNLV,L, 92_56 ,-10.9
Jacksonville St.,W, 74_66 ,3.5
UCF,L, 74_49 ,-8.1
Southern,W, 85_77 ,4.8
Alabama,L, 59_38 ,-13.5
Vanderbilt,L, 85_52 ,-22.5
Savannah St.,L, 74_65 ,-8
Mississippi Valley St.,W, 76_60 ,13.4
Mississippi,L, 68_59 ,-1.8
Stephen F. Austin,W, 64_54 ,4.2
Texas A&M Corpus Chris,L, 62_59 ,-2.9
McNeese St.,W, 80_77 ,6.2
Nicholls St.,L, 66_52 ,-10.4
Central Arkansas,L, 62_59 ,-4.9
Northwestern St.,W, 93_84 ,4.3
Lamar,W, 89_87 ,-1.8
Sam Houston St.,L, 75_65 ,1.7
UTSA,W, 79_73 ,2.1
Northwestern St.,W, 76_68 ,2.5
Lamar,L, 57_52 ,1.6
UT Arlington,L, 68_66 OT,1.8
Texas St.,L, 82_69 ,-0.3
Central Arkansas,W, 74_63 ,2.2
McNeese St.,W, 81_74 ,3.5
Nicholls St.,W, 50_43 ,2.1
Texas St.,L, 72_68 ,0.6
