Opponent,Results,Score,PlusMinus
Central Connecticut,L, 64_62 ,4.2
Quinnipiac,L, 66_64 ,-5.8
Dartmouth,L, 71_57 ,-10.2
St. Francis PA,W, 60_55 ,1.3
Fordham,L, 61_57 ,6
Yale,L, 81_76 ,-5
Brown,W, 58_46 ,6.4
Florida St.,L, 60_38 ,-1.6
Sacred Heart,L, 56_55 ,9.1
Monmouth,L, 78_74 2OT,5.6
California,L, 74_56 ,-12.8
Saint Mary's,L, 87_63 ,-10.6
St. Francis NY,W, 82_74 ,4.9
Maine,W, 61_59 ,-0.4
Albany,W, 62_42 ,9.6
New Hampshire,L, 57_54 ,2.1
Binghamton,W, 72_61 ,13.4
UMBC,L, 74_70 2OT,0.5
Boston University,W, 59_55 ,-9.1
Vermont,L, 72_51 ,-8.3
Stony Brook,L, 69_35 ,-8.6
Vermont,L, 61_47 ,-9
Albany,L, 62_59 ,-5.2
Maine,W, 74_65 ,8.2
Boston University,L, 61_50 ,0.6
Binghamton,L, 77_47 ,-10.6
UMBC,W, 64_57 ,8.2
Stony Brook,L, 79_73 OT,1.6
New Hampshire,W, 62_54 ,7
Maine,W, 66_63 ,-1.5
Boston University,L, 55_49 ,-0.8
