Opponent,Results,Score,PlusMinus
Eastern Kentucky,W, 73_57 ,7.1
Indiana St.,W, 86_74 ,8.8
UT Rio Grande Valley,W, 79_57 ,11.8
Eastern Illinois,W, 73_62 ,14.1
Western Michigan,W, 82_64 ,8.6
Alabama St.,W, 74_46 ,13.1
San Francisco,W, 63_62 ,-5.2
Butler,L, 65_63 ,-5
Valparaiso,L, 66_56 ,-3.7
SIU Edwardsville,W, 78_50 ,7.8
Kansas St.,L, 68_60 ,-6.9
DePaul,L, 81_74 ,-2.9
UT Rio Grande Valley,W, 84_76 ,3.2
Cleveland St.,L, 73_55 ,-10.1
Youngstown St.,W, 83_53 ,15.5
Detroit,L, 83_71 ,-4.5
Wright St.,L, 58_41 ,-9.5
Green Bay,L, 71_68 ,-4
Milwaukee,W, 71_65 ,-1.8
Illinois Chicago,W, 68_59 ,9.6
Youngstown St.,W, 84_71 ,5.2
Cleveland St.,L, 81_70 ,-6.5
Wright St.,L, 76_63 ,-10.5
Detroit,L, 81_71 ,-4.4
Milwaukee,L, 66_57 ,-11.4
Green Bay,W, 79_62 ,9.6
Illinois Chicago,W, 67_66 OT,1.2
Saint Peter's,L, 71_67 ,-3.1
Valparaiso,W, 68_48 ,8.1
Butler,L, 63_56 ,-2.2
Detroit,L, 90_69 ,-8.3
