Opponent,Results,Score,PlusMinus
Northwestern,L, 97_78 ,-7.8
Bradley,L, 66_63 ,0.4
Maryland Eastern Shore,W, 86_80 ,6.8
Boise St.,L, 80_51 ,-12.6
DePaul,L, 86_84 ,-8.5
Illinois Chicago,W, 80_78 ,-3.9
Temple,L, 84_74 ,-9.8
Southern Illinois,L, 61_49 ,-7.6
Missouri,L, 97_61 ,-31
Utah Valley,W, 86_76 ,-1.4
Iowa St.,L, 72_63 ,-4
Ball St.,L, 75_70 ,-5.8
Eastern Michigan,W, 71_69 ,3.8
Toledo,W, 64_54 ,6.6
Central Michigan,L, 66_64 ,0.3
Western Michigan,L, 82_80 ,4.1
Akron,W, 83_74 ,8.3
Buffalo,L, 63_52 ,-6.9
Bowling Green,L, 73_70 OT,-3.4
Ohio,L, 80_73 ,-7.1
Miami OH,L, 84_72 ,-8
Kent St.,L, 84_77 ,-6.2
Western Michigan,L, 77_65 ,-8
Seattle,L, 60_48 ,-14.2
Central Michigan,L, 64_58 ,1.2
Toledo,W, 75_70 OT,1.8
Eastern Michigan,W, 66_49 ,9.6
Ball St.,L, 67_57 ,-13.9
Bowling Green,L, 74_54 ,-5.9
