Opponent,Results,Score,PlusMinus
Virginia,L, 76_52 ,-5.1
Richmond,L, 73_49 ,-8.4
Gardner Webb,W, 56_55 ,-0.4
Mercer,W, 57_52 ,1.2
Western Carolina,L, 64_39 ,-14.6
Howard,W, 76_62 ,8.6
VCU,L, 59_55 ,2.2
Liberty,L, 71_62 ,-0.2
North Carolina,L, 85_60 ,-14.6
Longwood,L, 83_81 ,2.9
UNC Wilmington,L, 61_59 ,-4.7
Delaware,L, 61_48 ,-4.3
James Madison,L, 84_79 ,3
VCU,L, 70_52 ,-9.7
Drexel,W, 80_66 ,6.4
Towson,W, 83_68 ,10.9
Hofstra,L, 67_64 ,2
Northeastern,L, 70_67 ,-10.8
Delaware,L, 59_55 ,-1.4
George Mason,L, 85_69 ,-5.3
James Madison,W, 73_67 ,8.4
UNC Wilmington,L, 91_81 ,-5.8
Old Dominion,L, 69_53 ,-9.9
Drexel,L, 54_52 ,1.2
Hofstra,L, 81_78 OT,-1.2
Radford,W, 84_52 ,13.4
Georgia St.,W, 69_65 ,8.6
Old Dominion,L, 77_58 ,-7.6
James Madison,W, 72_68 ,0.5
Hofstra,L, 72_56 ,-1.9
