Opponent,Results,Score,PlusMinus
Northern Iowa,W, 68_46 ,6.6
Canisius,W, 86_67 ,4.7
Detroit,W, 66_55 ,2.6
Michigan,W, 53_50 ,0.9
Georgia Tech,W, 80_76 ,0.3
Cornell,W, 78_58 ,14.9
North Carolina St.,W, 65_59 ,2.1
Michigan St.,W, 72_58 ,6.3
Colgate,W, 100_43 ,30
Iona,W, 83_77 ,7
Morgan St.,W, 97_55 ,13
Drexel,W, 93_65 ,9.8
Providence,W, 81_74 ,5.9
Notre Dame,W, 70_58 ,2.5
Seton Hall,W, 61_56 ,4.8
St. John's,W, 76_59 ,6.6
Cincinnati,W, 67_52 ,10.4
Pittsburgh,L, 74_66 ,-7
Villanova,L, 83_72 ,-7.7
Seton Hall,L, 90_68 ,-12.2
Marquette,L, 76_70 ,-5.3
Connecticut,W, 66_58 ,0
South Florida,W, 72_49 ,8.4
Georgetown,L, 64_56 ,-0.1
Louisville,L, 73_69 ,-5.3
West Virginia,W, 63_52 ,2.2
Rutgers,W, 84_80 OT,2
Villanova,W, 69_64 ,3.7
Georgetown,W, 58_51 ,4.3
DePaul,W, 107_59 ,22.1
St. John's,W, 79_73 ,1.3
Connecticut,L, 76_71 OT,-0.5
Indiana St.,W, 77_60 ,9.5
Marquette,L, 66_62 ,2.3
