Opponent,Results,Score,PlusMinus
Southern Miss,L, 93_58 ,-16.2
Central Michigan,W, 82_76 OT,1.7
UAB,L, 82_58 ,-10.1
LSU,L, 80_65 ,-16.3
Alabama,L, 72_50 ,-8
Louisville,L, 97_70 ,-15.3
Houston Baptist,W, 91_62 ,14.5
Georgia Southern,W, 68_58 ,-3.4
Alcorn St.,W, 86_76 ,11.6
Arkansas St.,L, 69_57 ,-7.4
Middle Tennessee,W, 63_57 ,2.5
Florida Atlantic,L, 65_57 ,-7.5
FIU,L, 73_62 ,-10.7
Louisiana Monroe,L, 67_65 ,-1.4
Western Kentucky,L, 84_75 ,-9.7
FIU,W, 86_78 ,6
Troy,W, 83_78 ,3.3
Louisiana Lafayette,L, 76_70 OT,1.1
Western Kentucky,W, 80_76 ,1.7
Middle Tennessee,L, 85_62 ,-7.1
Troy,L, 72_59 ,-6.7
North Texas,L, 82_79 ,1.1
Denver,W, 48_47 ,-7.3
Arkansas Little Rock,W, 92_79 ,11.6
Florida Atlantic,L, 74_64 ,-5.7
Arkansas Little Rock,L, 82_68 ,-9.3
