Opponent,Results,Score,PlusMinus
Louisiana Lafayette,W, 92_76 ,8
Arizona,L, 83_57 ,-8
Massachusetts,L, 71_57 ,-14.6
USC,L, 80_61 ,-10.7
UTEP,L, 73_56 ,-6.9
UTEP,L, 74_72 ,-5.3
New Mexico,L, 84_78 OT,-4.7
New Mexico,L, 78_62 ,-5.6
Arkansas Pine Bluff,W, 83_49 ,13.8
Pacific,W, 69_64 ,0.1
Louisiana Lafayette,W, 82_76 ,3.4
Saint Mary's,L, 73_53 ,-5.6
Idaho,W, 74_69 ,1.7
Boise St.,L, 81_78 ,2
Fresno St.,W, 80_68 ,6.1
Hawaii,W, 82_64 ,9.9
San Jose St.,W, 78_53 ,14.2
Nevada,L, 90_71 ,-6.1
Utah St.,L, 59_49 ,-7.4
Boise St.,W, 96_87 OT,-0.3
Idaho,W, 73_65 ,-1.6
Fresno St.,L, 88_83 OT,-1.7
Louisiana Tech,W, 75_57 ,11.5
Louisiana Tech,W, 50_49 ,-1.3
Northern Colorado,L, 82_80 ,-4
San Jose St.,L, 72_70 OT,-2.6
Hawaii,L, 76_70 ,-6
Utah St.,L, 58_54 ,-2.4
Nevada,W, 77_68 ,2.1
Nevada,W, 66_60 ,-2.8
Boise St.,L, 81_63 ,-10.9
