Opponent,Results,Score,PlusMinus
UNLV,L, 85_41 ,-17.5
Lamar,L, 90_75 ,-5.7
SMU,W, 73_69 OT,-1.5
Portland St.,L, 69_58 ,-2.2
San Jose St.,L, 80_77 ,-4.4
UTSA,W, 82_75 ,6.2
Stanford,L, 55_48 ,-6.7
Saint Mary's,L, 75_56 ,-6.9
Montana St.,W, 78_67 ,1.4
Cal St. Bakersfield,L, 89_80 ,-13.3
UC Irvine,W, 73_68 ,-2.6
Cal St. Fullerton,L, 83_77 OT,0.9
Cal St. Northridge,W, 70_61 ,2.1
UC Santa Barbara,L, 64_57 ,-6.2
Cal Poly,L, 65_60 ,-0.4
UC Davis,L, 82_52 ,-14.7
Pacific,L, 75_58 ,-17.4
Cal St. Northridge,W, 73_70 ,2
Cal St. Fullerton,W, 70_69 ,-0.4
UC Santa Barbara,L, 59_47 ,-7.1
Cal Poly,L, 56_40 ,-5
Long Beach St.,L, 68_55 ,-12.5
Fresno St.,L, 68_49 ,-4.7
Pacific,L, 57_51 ,-4.6
UC Davis,W, 85_81 ,3.8
Long Beach St.,L, 82_76 ,-8.5
UC Irvine,W, 75_66 ,7.4
Cal Poly,W, 70_66 OT,1.1
Long Beach St.,L, 74_63 ,-11.8
