Opponent,Results,Score,PlusMinus
Yale,W, 84_75 ,11.6
Hartford,W, 66_64 ,5.8
Vermont,L, 79_75 ,-4.7
Dartmouth,W, 69_52 ,8.7
Maine,W, 75_67 ,-0.1
Massachusetts,L, 66_64 ,-7.7
Mount St. Mary's,W, 77_75 ,-1.6
Lehigh,W, 84_78 ,2.3
Rhode Island,W, 73_66 ,3.4
Niagara,W, 88_63 ,11.3
Boston University,W, 82_81 ,-3.4
Wagner,L, 73_68 ,-1.4
Monmouth,W, 72_70 ,-2.5
Fairleigh Dickinson,W, 66_56 ,8
Bryant,L, 69_61 ,8.8
Central Connecticut,W, 73_68 ,6.4
Brown,L, 87_78 ,-2
Wagner,L, 90_80 ,-2.3
Mount St. Mary's,L, 72_63 ,-5.6
Robert Morris,W, 69_61 ,6.9
St. Francis PA,W, 75_55 ,17.9
St. Francis NY,W, 74_60 ,7.9
LIU Brooklyn,L, 84_74 ,-2.9
Sacred Heart,W, 59_54 ,-2.4
Sacred Heart,W, 55_48 ,3.7
Bryant,W, 80_60 ,10.5
Central Connecticut,W, 68_67 ,1.3
Monmouth,W, 64_59 ,5.4
Fairleigh Dickinson,W, 71_60 ,6.6
Mount St. Mary's,W, 78_59 ,5.5
Robert Morris,L, 64_62 ,-0
Buffalo,L, 75_68 ,-3.9
