Opponent,Results,Score,PlusMinus
Arkansas St.,W, 68_60 ,-0.8
Murray St.,W, 77_61 ,6.7
Dayton,L, 78_71 OT,7.2
Penn St.,W, 84_71 ,6
Miami FL,L, 86_73 ,-18.2
Southern Miss,W, 86_81 ,3
Arkansas Little Rock,W, 84_70 ,11.2
Mississippi Valley St.,W, 101_69 ,15.8
East Tennessee St.,W, 71_50 ,12
Texas St.,W, 83_72 ,5.8
Colorado St.,L, 68_61 ,-3.5
Saint Louis,W, 69_61 ,4
Alcorn St.,W, 100_62 ,12.5
Southeastern Louisiana,W, 68_59 ,1.8
SMU,W, 75_57 ,4.2
Florida,L, 77_71 ,-2.1
Mississippi St.,L, 69_64 ,2.7
Georgia,L, 98_76 ,-13.7
Vanderbilt,L, 84_74 ,-3.6
LSU,W, 78_51 ,8.1
Tennessee,L, 74_57 ,-3.6
Kentucky,W, 71_69 ,1.1
Arkansas,W, 69_60 ,5.7
LSU,W, 66_60 ,-2.1
Alabama,L, 74_64 ,-11.2
Auburn,W, 90_59 ,12.8
Mississippi St.,L, 71_58 ,-3.6
South Carolina,L, 79_73 ,-3.3
Alabama,W, 68_63 ,0.3
Auburn,L, 76_73 ,5.8
Arkansas,W, 84_74 ,7.4
South Carolina,W, 66_55 ,7.9
Kentucky,L, 75_66 ,-6.1
California,L, 77_74 ,-4.6
