Opponent,Results,Score,PlusMinus
Stony Brook,L, 51_49 ,3.4
Lehigh,W, 69_68 ,-1.5
Central Connecticut,L, 54_50 OT,-3.3
Davidson,L, 69_53 ,-6.7
Eastern Michigan,W, 64_63 ,-0.1
Idaho,L, 69_66 ,-4.9
North Dakota,W, 57_52 ,7.8
Princeton,L, 64_61 ,-7.9
Hartford,W, 78_74 2OT,-5.6
Rider,L, 74_54 ,-9.4
Rutgers,L, 79_56 ,-4.4
Villanova,L, 76_36 ,-19.1
Harvard,L, 74_69 ,0.1
Bryant,W, 66_57 ,-4.6
Quinnipiac,L, 72_70 ,2.5
Sacred Heart,L, 80_65 ,-0.1
St. Francis PA,L, 70_54 ,-11.3
Robert Morris,L, 60_57 ,1.1
Central Connecticut,L, 66_47 ,-4.5
Bryant,W, 81_76 OT,-
St. Francis NY,L, 62_61 ,-1.3
LIU Brooklyn,L, 74_69 ,-0.7
Mount St. Mary's,L, 56_54 ,-0.4
Wagner,L, 63_60 ,-2.2
Fairleigh Dickinson,W, 68_57 ,-1.6
Fairleigh Dickinson,W, 62_51 ,5.2
St. Francis PA,W, 57_51 ,3.6
Robert Morris,L, 62_60 ,-2.5
Quinnipiac,L, 64_59 ,-5.4
Sacred Heart,L, 88_66 ,-15.4
