Opponent,Results,Score,PlusMinus
Montana,W, 81_66 ,-0.2
Pacific,L, 64_53 ,-4.2
Pepperdine,L, 76_75 ,2.5
George Washington,L, 58_56 ,2
Boston University,L, 66_57 ,-4.8
South Dakota St.,L, 82_65 ,-7.9
UNLV,L, 82_70 ,-12.7
Houston,L, 64_61 ,-1.4
Arizona St.,L, 78_75 ,-5.3
Portland St.,W, 79_73 ,3.3
Washington,L, 90_60 ,-13.4
Portland,L, 66_62 ,-7.5
Hawaii,W, 86_69 ,10.6
Fresno St.,L, 80_74 ,-4.2
Utah St.,L, 81_67 ,-1.3
Idaho,L, 72_67 ,-3.5
Boise St.,W, 69_67 ,5.4
New Mexico St.,W, 90_71 ,6.1
Louisiana Tech,W, 66_58 ,1.4
Fresno St.,W, 79_76 ,5.8
Utah St.,L, 67_45 ,-6.6
San Jose St.,W, 89_69 ,10.6
San Jose St.,W, 84_76 OT,-3.9
Hawaii,L, 69_67 OT,-0.9
UC Irvine,W, 74_63 ,10
Idaho,L, 67_59 ,-4.1
Boise St.,L, 72_66 ,-3
Louisiana Tech,W, 73_70 ,1.4
New Mexico St.,L, 77_68 ,-2.1
Fresno St.,W, 90_80 ,15.2
New Mexico St.,L, 66_60 ,2.8
