Opponent,Results,Score,PlusMinus
Presbyterian,W, 88_47 ,16.2
Nebraska,W, 59_49 ,-0.4
West Virginia,L, 74_71 ,-6.3
North Carolina,W, 72_65 ,4.6
Grambling St.,W, 92_59 ,2.5
Appalachian St.,W, 86_73 ,2.8
Western Kentucky,W, 82_62 ,13.1
Belmont,W, 85_76 ,2.2
Missouri,L, 85_82 OT,-0.5
Southeastern Louisiana,W, 85_52 ,22.5
Middle Tennessee,W, 72_53 ,9
Marquette,W, 77_76 ,3.5
Davidson,W, 80_52 ,21.2
South Carolina,L, 83_75 OT,5.8
Georgia,W, 73_66 ,6.4
Tennessee,L, 67_64 ,5.5
Mississippi,W, 84_74 ,3.6
Saint Mary's,W, 89_70 ,5.8
Mississippi St.,W, 81_74 ,-0.4
Arkansas,L, 89_78 ,-6.6
Florida,L, 65_61 OT,-1
South Carolina,W, 78_60 ,6.4
Alabama,W, 81_77 ,3.2
Kentucky,W, 81_77 ,0.4
Georgia,W, 64_56 ,-4.8
Auburn,W, 77_60 ,4.2
Tennessee,L, 60_51 ,2.3
LSU,W, 90_69 ,2.9
Kentucky,L, 68_66 ,-5.4
Florida,L, 86_76 ,-3.4
LSU,W, 62_50 ,8.8
Mississippi St.,W, 87_81 ,0.4
Florida,L, 77_66 ,3
Richmond,L, 69_66 ,2.8
