Opponent,Results,Score,PlusMinus
UTEP,W, 66_61 ,-2.4
Nevada,W, 64_53 ,4.2
UCLA,L, 57_44 ,-9.1
Arkansas St.,W, 77_70 ,8.1
Missouri St.,L, 60_49 ,-0.7
Pepperdine,L, 70_60 ,4.1
Texas A&M,L, 79_59 ,-10.8
Santa Clara,W, 69_59 ,6.4
New Mexico St.,L, 69_64 ,-0.1
Fresno St.,W, 65_55 ,9.2
Cal St. Northridge,W, 74_64 ,-0.4
Cal St. Fullerton,L, 54_51 ,-7.6
Cal Poly,L, 43_39 ,0.6
UC Santa Barbara,W, 57_54 ,-1.4
Cal St. Bakersfield,W, 79_46 ,10.9
Long Beach St.,L, 70_69 ,4.1
UC Davis,W, 87_54 ,19.8
Long Beach St.,L, 67_66 ,-1.6
UC Riverside,W, 75_58 ,17.4
UC Santa Barbara,W, 74_68 ,9.8
Cal Poly,L, 58_39 ,-5.4
UC Davis,W, 70_66 ,-1.7
UC Irvine,W, 75_51 ,7.3
Oral Roberts,L, 79_63 ,-4.6
UC Riverside,W, 57_51 ,4.6
UC Irvine,L, 97_86 2OT,-6
Cal St. Fullerton,L, 82_80 ,-3.7
Cal St. Northridge,L, 58_54 ,-2
UC Santa Barbara,L, 79_67 ,-8
