Opponent,Results,Score,PlusMinus
Robert Morris,L, 69_63 ,3.5
Bowling Green,W, 90_54 ,13.9
UMBC,W, 101_69 ,12.3
Pittsburgh,L, 80_66 ,-8.7
Penn St.,L, 77_73 ,-0.1
Green Bay,W, 81_71 ,3
West Virginia,L, 64_61 ,5
IUPUI,W, 81_54 ,12.1
George Mason,L, 85_79 2OT,-0.1
Northwestern St.,W, 91_64 ,16.3
Norfolk St.,W, 95_73 ,11.6
Saint Joseph's,W, 75_63 ,14
Houston Baptist,W, 81_64 ,5.5
Saint Louis,W, 67_45 ,5.1
Temple,W, 78_66 ,14.3
La Salle,W, 88_71 ,0.7
Charlotte,W, 83_67 ,11.2
Fordham,W, 91_72 ,9.6
Dayton,W, 82_64 ,5.4
George Washington,W, 84_59 ,9.1
St. Bonaventure,L, 64_62 ,-1.6
Xavier,L, 71_63 ,-3
Massachusetts,W, 81_63 ,13.2
Dayton,L, 64_63 ,-0.3
Rhode Island,L, 77_76 ,0.6
Saint Louis,L, 62_51 ,-3.7
St. Bonaventure,W, 70_64 ,4
Richmond,L, 68_56 ,-5.5
Saint Joseph's,L, 93_90 OT,-2.7
Montana,W, 87_76 ,10.6
Oregon,L, 77_75 ,-3.3
