Opponent,Results,Score,PlusMinus
UC Davis,W, 70_63 ,5.1
Milwaukee,W, 85_76 ,6.6
Portland,L, 89_75 ,-8.1
American,L, 82_72 ,-10.1
Florida,L, 79_66 ,-3.7
George Mason,L, 66_51 ,-10
Mississippi St.,W, 61_59 ,-5.1
South Florida,W, 50_42 ,4.6
Hofstra,W, 63_59 ,1.7
Siena,L, 72_69 ,-4.9
Troy,W, 82_77 OT,-2.4
Louisiana Monroe,W, 60_58 ,6.8
DePaul,L, 71_62 ,-8.5
South Alabama,W, 65_57 ,7.5
Arkansas St.,W, 61_57 ,1.3
Manhattan,W, 57_50 ,5.8
Middle Tennessee,W, 71_61 ,6.2
Western Kentucky,W, 78_73 ,7.6
Arkansas Little Rock,W, 88_71 ,4.8
Middle Tennessee,W, 62_51 ,5.8
Western Kentucky,L, 57_53 ,-6.7
North Texas,W, 72_55 ,6.5
FIU,W, 73_72 ,-6
Denver,L, 69_42 ,-7.7
Louisiana Lafayette,L, 72_64 ,-2.8
FIU,W, 80_78 OT,1.1
Troy,W, 77_60 ,10.3
South Alabama,W, 74_64 ,5.7
North Texas,L, 78_64 ,1.9
Miami FL,L, 85_62 ,-6.9
