Opponent,Results,Score,PlusMinus
Villanova,L, 84_47 ,-10.4
George Washington,L, 79_59 ,-12.5
Boston University,L, 58_37 ,-5
Belmont,L, 102_74 ,-19.3
Wake Forest,L, 81_59 ,-10.2
UC Irvine,L, 77_56 ,-10.8
Niagara,W, 80_72 ,15.1
Canisius,W, 74_64 ,12.1
Rutgers,L, 64_48 ,-3.1
Lehigh,L, 91_78 ,-0.2
Vermont,L, 75_67 ,-2.8
Holy Cross,L, 75_57 ,-7
Penn,W, 66_57 ,1
Loyola MD,L, 83_67 ,-14.2
Princeton,L, 68_57 ,-10.7
Fairfield,L, 59_44 ,-7.2
Manhattan,W, 65_59 ,6.2
Siena,L, 66_59 ,-4.3
Iona,L, 79_41 ,-13.8
Rider,L, 80_66 ,-7.1
Loyola MD,L, 75_69 ,-2.5
Saint Peter's,L, 85_53 ,-17.3
Manhattan,L, 60_59 ,0.6
Canisius,L, 75_60 ,-11.8
Niagara,L, 77_60 ,-10.9
Saint Peter's,L, 66_54 ,-13.9
Iona,L, 85_70 ,-8.4
Fairfield,L, 61_54 ,-8.7
New Hampshire,W, 58_49 ,9.8
Rider,L, 80_64 ,-10.3
Siena,L, 81_73 ,-1.4
Niagara,W, 73_61 ,6.4
Fairfield,L, 55_31 ,-10
