Opponent,Results,Score,PlusMinus
Washington,L, 118_64 ,-28.7
Georgia St.,W, 68_62 ,4
Southern Miss,L, 75_60 ,-12.1
Miami FL,L, 79_59 ,-8.8
Louisiana Lafayette,W, 69_66 ,-8.1
Louisiana Tech,W, 80_70 ,4.4
LSU,L, 78_66 OT,-2.3
Sacramento St.,W, 65_63 OT,-4.5
Texas A&M,L, 66_57 ,2
Texas A&M Corpus Chris,W, 72_49 ,11.6
Lamar,W, 78_76 ,0
Texas St.,W, 97_92 ,1
Southeastern Louisiana,L, 80_77 ,-6.2
Northwestern St.,L, 87_77 OT,0.8
Nicholls St.,W, 66_65 ,0.1
Central Arkansas,W, 70_63 ,7.6
Stephen F. Austin,L, 65_50 ,0
Central Arkansas,W, 81_67 ,13.3
Sam Houston St.,W, 73_63 ,5.2
UTSA,L, 65_61 ,-5.7
Northwestern St.,W, 78_62 ,2.9
UT Arlington,W, 81_72 ,2.7
Nicholls St.,W, 71_51 ,9.7
Southeastern Louisiana,L, 81_74 ,-3.5
Lamar,W, 92_74 ,9
Nicholls St.,W, 61_54 ,3.8
Texas St.,W, 91_83 ,5.8
UTSA,L, 75_72 ,-2.5
Boston College,L, 82_64 ,-14.8
