Opponent,Results,Score,PlusMinus
Maryland Eastern Shore,W, 91_62 ,7.9
Georgetown,L, 69_53 ,-12.7
Centenary,W, 77_36 ,13.3
Nicholls St.,L, 66_52 ,-3.5
Alabama St.,W, 84_69 ,13
Louisiana Lafayette,W, 63_52 ,3.2
VCU,L, 70_67 ,-8.4
Southern,W, 68_65 ,1.5
Lamar,W, 93_77 ,-1
UT Rio Grande Valley,W, 88_65 ,2.3
Rice,W, 85_81 ,0.2
SMU,W, 79_70 ,3.9
UTEP,L, 69_58 ,-11.5
East Carolina,L, 76_67 ,-0.2
Tulsa,L, 65_61 ,-4
UTEP,L, 69_65 ,1.1
Southern Miss,L, 67_54 ,-7.6
Rice,L, 71_61 ,1
UAB,L, 47_39 ,-8.8
SMU,L, 66_61 ,-2.7
Houston,L, 79_68 ,-8.6
UCF,L, 65_62 ,1.5
Marshall,L, 79_75 OT,-4.6
Tulsa,L, 66_59 ,-3.4
Houston,W, 80_77 ,-0.1
Memphis,L, 66_61 ,2.1
Southern Miss,L, 63_47 ,-13
