Opponent,Results,Score,PlusMinus
Old Dominion,L, 79_57 ,-19.6
The Citadel,L, 71_63 ,-6.3
Hampton,L, 70_64 ,-5.4
Gardner Webb,W, 66_64 ,4.2
UNC Asheville,W, 76_73 ,0.9
Tennessee Tech,W, 80_69 ,7.9
Wofford,L, 79_65 ,-18.8
Georgia,L, 85_38 ,-12.7
Charleston Southern,L, 77_69 ,-6.6
Coastal Carolina,L, 78_60 ,-6.7
Wake Forest,L, 79_63 ,-7.6
Radford,L, 64_59 ,1.7
Liberty,L, 66_60 ,-3.9
VMI,L, 97_91 ,-1.3
Presbyterian,W, 64_60 OT,2
Winthrop,L, 77_49 ,-10.4
Coastal Carolina,L, 82_58 ,-9.7
Charleston Southern,W, 77_75 ,-5.8
Presbyterian,W, 69_62 ,2.9
Radford,W, 72_70 ,9.1
North Carolina Central,W, 82_74 ,9.3
VMI,L, 87_74 ,-6.1
Liberty,L, 65_54 ,-4.1
Winthrop,W, 70_69 2OT,3.6
Appalachian St.,L, 82_81 ,-0.7
UNC Asheville,L, 76_62 ,-0.8
Gardner Webb,L, 64_40 ,-18.2
Liberty,W, 66_60 ,-1.3
UNC Asheville,L, 62_45 ,-3
