Opponent,Results,Score,PlusMinus
Colorado St.,L, 82_51 ,-8.5
Nebraska,L, 83_40 ,-12.6
Northwestern,L, 71_45 ,-14.8
Stanford,L, 92_49 ,-8.1
Hawaii,L, 70_63 ,-1.9
Missouri,L, 91_63 ,-8.2
Auburn,L, 76_72 ,-0.5
UTEP,L, 77_54 ,-21.2
New Mexico St.,L, 83_49 ,-13.8
Air Force,L, 63_52 ,-6.6
Denver,L, 73_55 ,-14.3
Akron,L, 87_60 ,-11.5
Mississippi Valley St.,L, 83_69 ,-5.9
Alabama St.,L, 68_62 OT,5.1
Alabama A&M,W, 61_53 ,3.1
Southern,L, 65_64 ,-0.5
Alcorn St.,W, 81_74 ,4.6
Texas Southern,L, 50_43 ,-0.9
Prairie View A&M,W, 90_85 2OT,1.6
Grambling St.,W, 73_63 ,-
Jackson St.,L, 86_64 ,-
Alabama St.,L, 60_48 ,-7.1
Alabama A&M,L, 74_52 ,-5.6
Southern,W, 64_51 ,8
Alcorn St.,W, 72_62 ,-2.5
Texas Southern,L, 71_68 ,-2.1
Prairie View A&M,L, 59_53 ,-1.3
Grambling St.,L, 75_57 ,-9
Jackson St.,W, 62_56 ,-3
Mississippi Valley St.,L, 88_69 ,-11.2
Texas Southern,L, 50_45 ,-2.2
