Opponent,Results,Score,PlusMinus
Bowling Green,W, 54_52 ,0
Purdue,L, 76_40 ,-11.3
Delaware,L, 66_34 ,-14.8
St. Francis NY,L, 70_52 ,-10.6
American,L, 66_54 ,-10.5
Oregon St.,L, 84_74 ,-3
William & Mary,L, 76_62 ,-8.6
Hampton,L, 67_55 ,-2.9
Fairfield,L, 72_52 ,-9.6
Loyola MD,W, 69_65 ,-5.3
Rider,L, 78_64 ,-9.7
George Washington,L, 85_50 ,-8.3
Virginia,L, 84_63 ,-8.7
Morgan St.,L, 75_62 ,-9.9
Coppin St.,L, 84_53 ,-10
North Carolina A&T,L, 78_65 ,-7.6
Norfolk St.,L, 63_53 ,-5.2
Florida A&M,L, 45_38 ,-5.4
Bethune Cookman,L, 56_49 ,-6.4
Maryland Eastern Shore,W, 77_73 ,1.6
Delaware St.,W, 70_67 ,3.4
North Carolina Central,L, 79_70 ,0.6
South Carolina St.,W, 65_53 ,2.4
North Carolina A&T,L, 68_49 ,-6.2
Norfolk St.,L, 76_68 ,-8.5
Florida A&M,W, 59_50 ,3.3
Bethune Cookman,L, 66_64 ,-2.1
Maryland Eastern Shore,L, 73_63 ,3.3
Hampton,L, 83_72 ,-9.9
Norfolk St.,L, 68_53 ,-1
