Opponent,Results,Score,PlusMinus
Colgate,W, 62_60 ,1.4
Bucknell,L, 66_38 ,-4.9
St. Bonaventure,L, 69_44 ,-6.6
Army,L, 72_58 ,-6.6
Drexel,L, 79_39 ,-21.2
Canisius,L, 55_45 ,-9.2
Hofstra,L, 89_85 OT,3.4
Manhattan,W, 70_69 ,-1.1
Cornell,W, 69_68 ,-6.1
Saint Peter's,L, 61_56 ,-7.4
Marshall,L, 85_60 ,-16.7
Morehead St.,L, 80_74 ,-3.8
La Salle,L, 87_64 ,-9.4
New Hampshire,W, 66_61 ,-3.2
Stony Brook,W, 57_50 ,6.2
UMBC,W, 83_75 ,2.7
Maine,L, 77_51 ,-10.4
Hartford,L, 72_61 ,-13.4
Albany,L, 76_37 ,-19.3
Vermont,L, 70_52 ,-1.7
Boston University,L, 71_66 ,0.8
Maine,L, 77_74 ,9.2
UMBC,L, 83_79 OT,-1.2
New Hampshire,L, 65_59 ,-5.2
Vermont,L, 60_51 ,-0.3
Hartford,W, 77_47 ,10.6
Albany,L, 57_54 ,3.2
Boston University,L, 53_51 ,-2.1
Stony Brook,L, 67_42 ,-13.9
UMBC,W, 91_65 ,18.2
Vermont,L, 57_46 ,-4
