Opponent,Results,Score,PlusMinus
College of Charleston,L, 83_67 ,1.6
Georgetown,L, 80_61 ,-9.1
USC Upstate,W, 71_50 ,5.5
Charlotte,W, 79_75 2OT,-5.2
The Citadel,W, 72_64 ,-1.1
Charleston Southern,W, 73_71 ,6.4
LSU,W, 78_69 OT,-1.9
East Carolina,W, 59_58 ,0.6
Radford,W, 77_59 ,9.8
High Point,W, 78_60 ,6.7
VMI,W, 109_87 ,7.1
Liberty,W, 70_67 ,1.5
Winthrop,W, 74_69 ,2.7
Presbyterian,W, 60_42 ,10.2
UNC Asheville,W, 80_59 ,4.9
Gardner Webb,W, 58_55 ,-0.5
High Point,W, 82_58 ,9.7
Radford,W, 86_63 ,10.6
Liberty,W, 77_71 ,7.2
VMI,W, 99_86 ,15.3
Presbyterian,W, 61_41 ,9.2
Winthrop,W, 61_56 ,-1.5
Gardner Webb,L, 59_57 ,-0.1
North Carolina Central,W, 94_59 ,11.6
UNC Asheville,L, 61_58 ,-2.2
Charleston Southern,W, 81_77 ,8.4
Gardner Webb,W, 83_72 ,1.7
VMI,W, 89_81 ,4.2
UNC Asheville,L, 60_47 ,-5.1
Alabama,L, 68_44 ,-13.6
