Opponent,Results,Score,PlusMinus
Fresno St.,W, 83_56 ,10.6
Utah St.,W, 78_72 ,1.8
Chicago St.,W, 109_60 ,25.3
Mississippi Valley St.,W, 86_36 ,18.3
South Florida,W, 77_75 2OT,-1.2
Saint Mary's,W, 74_73 ,3.2
Creighton,W, 77_65 ,6.2
Hawaii,W, 78_57 ,10.4
Vermont,W, 86_58 ,10.6
Arizona,W, 87_65 ,14.1
UCLA,L, 86_79 ,-4.5
Weber St.,W, 72_66 ,7.9
UTEP,W, 89_68 ,6.4
Buffalo,W, 90_82 ,5.9
UNLV,W, 89_77 ,4.3
Air Force,W, 76_66 ,8.7
Utah,W, 104_79 ,6.3
TCU,W, 83_67 ,13.5
Colorado St.,W, 94_85 ,9.9
San Diego St.,W, 71_58 ,1.7
New Mexico,L, 86_77 ,1.9
Wyoming,W, 69_62 ,2.1
UNLV,W, 78_64 ,8.5
Air Force,W, 90_52 ,13
Utah,W, 72_59 ,3.6
TCU,W, 79_56 ,12.6
Colorado St.,W, 84_76 ,6.4
San Diego St.,W, 80_67 ,6.1
New Mexico,L, 82_64 ,-13.7
Wyoming,W, 102_78 ,7
TCU,W, 64_58 ,2.2
New Mexico,W, 87_76 ,2.8
San Diego St.,L, 72_54 ,-11.3
Wofford,W, 74_66 ,4
Gonzaga,W, 89_67 ,7.2
Florida,L, 83_74 OT,-3
