Opponent,Results,Score,PlusMinus
Oregon St.,L, 71_56 ,-2.1
Houston Baptist,W, 74_65 ,2.1
North Texas,L, 87_83 ,-8.3
Samford,L, 68_60 ,-3.2
Louisiana Tech,L, 62_61 ,-11
Texas Tech,L, 73_56 ,-9.7
Kansas,L, 82_57 ,-6.9
Arkansas,L, 87_74 ,-6.1
Houston Baptist,W, 72_57 ,5.4
Nicholls St.,L, 66_48 ,-13.2
Sam Houston St.,W, 65_58 ,5
Lamar,L, 76_72 ,-10.5
Texas A&M Corpus Chris,W, 70_49 ,3.5
Stephen F. Austin,W, 62_52 ,4.9
Texas St.,W, 83_66 ,11.1
UTSA,L, 70_62 ,-1.9
Central Arkansas,W, 93_70 ,4.4
Sam Houston St.,L, 78_74 ,-5.7
Texas St.,L, 79_71 ,1.4
Stephen F. Austin,W, 66_65 OT,-4.9
Southeastern Louisiana,W, 68_66 OT,-1.8
McNeese St.,L, 81_72 ,-2.7
Northwestern St.,L, 78_71 OT,6.8
Texas A&M Corpus Chris,L, 95_83 ,-8.7
UTSA,L, 68_63 ,0.9
