Opponent,Results,Score,PlusMinus
Central Michigan,L, 70_67 ,3.9
Hawaii,L, 84_70 ,-2.1
Montana St.,L, 80_76 ,-1.2
San Diego,W, 62_59 ,5.3
USC,L, 81_54 ,-5.7
Cal St. Bakersfield,W, 85_75 ,-2.4
Montana,L, 75_67 ,1.1
San Diego,W, 90_76 ,4.1
Arizona,L, 73_62 ,-8.8
Portland St.,L, 93_89 ,2.8
Montana,L, 71_57 ,-3.7
UC Davis,L, 88_72 ,-6.4
Pacific,W, 54_51 ,7.6
UC Irvine,L, 85_78 ,-4
UC Riverside,W, 83_77 OT,-0.9
Cal Poly,L, 58_54 ,2.3
Cal St. Northridge,L, 89_65 ,-9.8
Long Beach St.,W, 89_87 ,3.1
UC Santa Barbara,W, 63_58 ,1.2
Cal St. Bakersfield,L, 77_75 ,-6
Long Beach St.,L, 75_60 ,-8
UC Irvine,W, 80_74 ,5.1
UC Riverside,L, 70_69 ,0.4
Cal St. Northridge,L, 70_68 ,6.3
UC Santa Barbara,L, 86_71 ,-10.3
Idaho St.,L, 84_79 ,-4.8
Cal Poly,L, 75_70 ,-4.7
Pacific,W, 82_80 ,3.7
UC Davis,W, 87_82 ,-2.8
Cal St. Northridge,L, 75_54 ,-13.3
