Opponent,Results,Score,PlusMinus
Columbia,W, 82_71 ,-0
Baylor,L, 74_64 ,-3.7
Prairie View A&M,W, 88_74 ,6.1
Morgan St.,W, 79_74 ,6.6
Providence,W, 84_73 ,10
Missouri,L, 83_71 ,-2.8
Delaware St.,W, 65_61 ,-6.9
Oklahoma St.,L, 92_87 2OT,1.8
Boston University,W, 84_81 ,-2.5
Villanova,L, 84_81 ,3.2
Bucknell,L, 89_77 ,-8.3
Rider,L, 77_68 ,-2.2
Towson,L, 93_90 OT,-2.3
Binghamton,W, 87_64 ,9.4
George Washington,L, 72_67 ,-1.9
Richmond,L, 87_68 ,-3.8
Penn,W, 89_83 OT,6.1
Massachusetts,L, 74_71 ,-5
Duquesne,L, 88_71 ,-0.7
Rhode Island,W, 76_75 ,1.2
Saint Joseph's,W, 76_72 ,5.1
Charlotte,W, 91_86 2OT,-3.1
Temple,L, 71_67 ,-4
Dayton,L, 85_81 ,-7
Saint Louis,W, 78_77 ,0.1
St. Bonaventure,L, 82_61 ,-8.6
George Washington,L, 82_80 ,-5
Xavier,L, 100_62 ,-27.9
Massachusetts,W, 72_51 ,15.7
Fordham,W, 86_61 ,15.2
Temple,L, 90_82 ,-2.3
St. Bonaventure,W, 75_73 2OT,-2.2
Temple,L, 96_76 ,-8.9
