Opponent,Results,Score,PlusMinus
SIU Edwardsville,W, 70_55 ,11.2
Xavier,L, 76_66 OT,-3.6
Cincinnati,L, 65_59 ,-6.7
North Dakota,W, 71_61 ,9
UMKC,W, 76_72 OT,-1.9
Southern Utah,W, 76_66 ,3.2
Toledo,W, 78_65 ,7.4
Tennessee Martin,W, 85_61 ,11.2
Valparaiso,L, 63_47 ,-12.9
Purdue,L, 77_52 ,-8.6
Oral Roberts,W, 76_73 ,3
Centenary,W, 83_51 ,9.8
Western Illinois,W, 68_55 ,6.7
IUPUI,L, 78_74 ,5.3
SIU Edwardsville,W, 107_79 ,11.3
Oakland,L, 86_68 ,-6.9
North Dakota St.,W, 84_80 ,-6.8
South Dakota St.,L, 87_52 ,-16.6
Centenary,W, 76_66 ,-0.4
Oral Roberts,W, 80_77 ,4.2
IUPUI,L, 86_77 ,-3.9
Western Illinois,W, 67_56 ,10.8
Chicago St.,W, 95_50 ,24.8
Oakland,L, 86_78 ,-3.1
South Dakota St.,L, 80_64 ,-6.5
North Dakota St.,W, 73_61 ,6.1
Southern Utah,L, 84_66 ,-12.8
UMKC,W, 82_57 ,14.9
South Dakota St.,L, 85_75 ,-10.6
