Opponent,Results,Score,PlusMinus
McNeese St.,W, 118_64 ,28.7
Eastern Washington,W, 98_72 ,9.2
Virginia,W, 106_63 ,17.2
Kentucky,L, 74_67 ,-3.8
Michigan St.,L, 76_71 ,2.2
Long Beach St.,W, 102_75 ,12.8
Texas Tech,W, 108_79 ,12.1
Portland,W, 94_72 ,9.3
Texas A&M,L, 63_62 ,-2.4
San Francisco,W, 80_52 ,12.8
Nevada,W, 90_60 ,13.4
USC,W, 73_67 OT,-1.9
UCLA,W, 74_63 ,5.5
Oregon,W, 87_69 ,4.9
Oregon St.,W, 103_72 ,3.6
Stanford,L, 58_56 ,1.7
California,W, 92_71 ,10.4
Arizona,W, 85_68 ,4.7
Arizona St.,W, 88_75 ,2
Washington St.,L, 87_80 ,-3.5
Oregon St.,L, 68_56 ,-0.8
Oregon,L, 81_76 ,-3.7
California,W, 109_77 ,19.6
Stanford,W, 87_76 ,10.2
Arizona St.,W, 79_62 ,6.6
Arizona,L, 87_86 ,-5
Seattle,W, 95_74 ,11
Washington St.,L, 80_69 ,-7.7
UCLA,W, 70_63 ,1.1
USC,L, 62_60 ,-8.4
Washington St.,W, 89_87 ,-3.8
Oregon,W, 69_51 ,7.1
Arizona,W, 77_75 OT,-0.6
Georgia,W, 68_65 ,2.3
North Carolina,L, 86_83 ,1.9
