Opponent,Results,Score,PlusMinus
Mississippi St.,L, 75_65 ,-3.2
Illinois St.,L, 73_68 ,-10.3
Air Force,L, 87_72 ,-7.4
Saint Louis,L, 78_50 ,-2.1
Belmont,L, 87_72 ,-13.4
Eastern Illinois,L, 68_67 ,-0.4
Southeast Missouri St.,W, 77_67 ,10.6
Alabama A&M,W, 74_68 ,-
Morehead St.,W, 70_64 OT,-2.9
Eastern Kentucky,W, 62_49 ,13.8
Middle Tennessee,L, 65_58 ,-5.8
Memphis,L, 91_86 ,2.9
Murray St.,L, 64_53 ,-9.9
Tennessee Martin,W, 67_64 ,4.6
Austin Peay,W, 76_74 OT,3.1
Jacksonville St.,W, 68_63 ,-7.1
Tennessee Tech,W, 71_65 ,0.2
Morehead St.,L, 72_65 ,6.9
Eastern Kentucky,L, 86_72 ,-4.9
Murray St.,L, 74_65 ,-3.1
Tennessee Martin,W, 56_47 ,2.7
Jacksonville St.,L, 76_73 OT,1.2
Austin Peay,L, 79_64 ,-9.1
Tennessee Tech,L, 61_59 ,-0.1
Delaware St.,W, 78_63 ,13.2
Southeast Missouri St.,W, 57_52 ,12.4
Eastern Illinois,W, 66_62 ,-1
Tennessee Martin,L, 68_64 ,4.1
