Opponent,Results,Score,PlusMinus
Idaho St.,W, 88_80 ,4.3
Georgia,L, 83_74 ,-6
San Francisco,L, 83_81 OT,-0.3
Alcorn St.,W, 91_51 ,18.3
Harvard,L, 82_66 ,-9.7
UT Rio Grande Valley,W, 83_64 ,12.1
Oregon St.,W, 83_57 ,12.3
Colorado St.,W, 90_83 OT,-0.5
The Citadel,W, 89_61 ,14.5
Longwood,W, 104_59 ,15.8
New Mexico,L, 89_76 ,-7.3
Indiana,W, 78_69 ,5.9
Maryland Eastern Shore,W, 92_65 ,7.4
Cal St. Bakersfield,W, 85_73 ,8.7
Missouri,W, 89_76 ,8.1
Kansas St.,W, 74_66 ,-0.4
Oklahoma St.,W, 75_71 ,-2.2
Nebraska,L, 79_67 ,-6
Oklahoma,L, 67_60 ,-3.1
Kansas,L, 82_78 ,-4.8
Baylor,L, 70_66 ,6
Iowa St.,W, 95_69 ,13
Missouri,L, 89_73 ,-10.5
Texas A&M,L, 73_70 OT,2.9
Kansas St.,W, 58_56 ,-0.8
Kansas,L, 89_63 ,-13.2
Texas Tech,W, 71_68 ,4.6
Texas,W, 91_89 ,-6.3
Iowa St.,L, 95_90 ,-4.7
Nebraska,W, 67_57 ,6.1
Iowa St.,W, 77_75 ,-0.4
Kansas St.,W, 87_75 ,-0.7
Kansas,L, 90_83 ,-4.3
Texas Southern,W, 88_74 ,10.3
California,W, 89_72 ,6.5
Kent St.,W, 81_74 ,0.5
Alabama,L, 62_61 ,-2.4
