Opponent,Results,Score,PlusMinus
Nicholls St.,W, 63_62 OT,-1.9
Alcorn St.,W, 88_68 ,6.1
Louisiana Tech,L, 60_54 ,-4.6
Louisiana Lafayette,W, 78_65 ,-4.8
TCU,L, 79_63 ,-6.8
LSU,L, 73_57 ,-7.2
Sam Houston St.,W, 75_71 OT,0.2
Nevada,W, 64_61 ,1.4
UTSA,L, 68_63 ,-4.6
Texas A&M Corpus Chris,L, 81_78 OT,-6.3
Sam Houston St.,W, 75_73 ,-1.3
Southern Miss,L, 85_73 ,-4
UCF,W, 76_71 ,10.8
SMU,W, 70_68 ,0.9
Tulsa,W, 64_57 ,-1.4
UTEP,L, 57_52 ,-0.8
Rice,L, 79_71 OT,-0.4
East Carolina,L, 74_70 ,7
Marshall,L, 63_62 ,-1.2
Tulsa,L, 76_71 OT,-4.5
Tulane,W, 79_68 ,8.6
SMU,L, 65_51 ,-6
UTEP,L, 76_64 ,-6.5
Memphis,L, 69_58 ,-3.3
UAB,L, 68_55 ,-14.5
Tulane,L, 80_77 ,0.1
Rice,L, 72_57 ,-7.9
Marshall,L, 97_87 ,-0.1
