Opponent,Results,Score,PlusMinus
La Salle,L, 82_71 ,0
Maryland Eastern Shore,W, 108_74 ,24.7
St. John's,L, 79_66 ,-5
Longwood,L, 95_76 ,-4.2
Colgate,W, 76_63 ,4.9
American,W, 64_62 ,-3.4
Bucknell,L, 73_68 ,-5.9
Stony Brook,W, 73_72 ,-4.6
Wagner,W, 77_71 ,8.3
Bryant,W, 76_72 ,8.1
Maine,W, 74_71 ,6.5
Elon,L, 70_69 ,4.7
Lafayette,W, 76_73 ,3.6
Cornell,W, 79_75 ,4.6
Cornell,W, 70_66 ,-2.8
Harvard,L, 77_66 ,-5
Dartmouth,W, 66_45 ,5.6
Brown,L, 87_79 ,2.7
Yale,L, 72_67 ,-6.7
Princeton,L, 76_46 ,-9.9
Penn,W, 75_62 ,3.8
Dartmouth,W, 67_60 ,6.9
Harvard,L, 61_42 ,-9.4
Penn,L, 64_54 ,-5.9
Princeton,L, 66_61 ,0.8
Yale,L, 87_81 2OT,-5.1
Brown,W, 91_74 ,14.2
