Opponent,Results,Score,PlusMinus
Howard,L, 54_52 ,0
Michigan,L, 69_50 ,-8.4
Duquesne,L, 90_54 ,-13.9
Niagara,L, 65_61 ,-0.8
Detroit,L, 71_62 ,-10.4
Albany,L, 56_55 ,-1.1
Michigan St.,L, 74_39 ,-7.7
Western Kentucky,L, 59_52 ,-6.5
FIU,W, 76_67 ,4.7
Milwaukee,L, 72_69 ,0.9
Manhattan,W, 70_57 ,10.9
UTSA,W, 70_59 ,3
Saint Louis,W, 67_61 ,0.1
Buffalo,W, 74_71 2OT,-0.9
Kent St.,L, 80_63 ,-12.3
Miami OH,W, 62_53 ,2.4
Ohio,W, 73_61 ,4.9
Akron,L, 63_58 ,-3
Toledo,W, 70_64 ,3.9
Eastern Michigan,W, 68_63 ,0.4
Northern Illinois,W, 73_70 OT,3.4
Western Michigan,L, 75_61 ,-8.6
Ball St.,W, 65_64 ,3.2
Central Michigan,L, 69_64 ,2.3
Akron,L, 89_54 ,-13.1
Youngstown St.,L, 83_76 ,-0.1
Ohio,L, 70_60 ,-4
Miami OH,L, 84_77 ,-6.5
Kent St.,L, 63_57 ,-3.1
Buffalo,W, 73_63 ,7.8
Northern Illinois,W, 74_54 ,5.9
Western Michigan,L, 67_56 ,-8.7
