Opponent,Results,Score,PlusMinus
Coppin St.,W, 77_57 ,8.2
North Carolina Central,W, 71_63 OT,-1.4
Texas Southern,W, 82_52 ,9.4
Kentucky,L, 76_64 ,-10.4
Virginia,L, 74_56 ,-14.5
Arkansas,L, 84_74 ,-8.1
Arizona,L, 83_60 ,-11.9
Gardner Webb,W, 71_58 ,9.6
Oral Roberts,W, 73_60 ,1.3
Cincinnati,L, 66_56 ,-5.6
Sacramento St.,W, 66_53 ,8.4
Central Arkansas,W, 76_73 ,3.1
Maryland Eastern Shore,W, 73_49 ,6.9
Texas A&M,L, 69_51 ,-9.5
Baylor,L, 74_61 ,-6.8
Texas,L, 66_46 ,-9.4
Texas Tech,W, 83_74 ,3.8
Colorado,W, 67_60 ,3.1
Iowa St.,W, 82_76 OT,4.7
Baylor,W, 73_66 ,-0.3
Oklahoma St.,L, 81_75 ,1.6
Texas,L, 68_52 ,-14.1
Missouri,L, 84_61 ,-5.8
Nebraska,L, 59_58 ,-0.3
Kansas St.,L, 77_62 ,-7.2
Texas A&M,L, 61_47 ,-3.6
Kansas,L, 82_70 ,-11.7
Texas Tech,L, 84_58 ,-16.8
Oklahoma St.,W, 64_61 ,3.5
Baylor,W, 84_67 ,11.6
Texas,L, 74_54 ,-13.2
