Opponent,Results,Score,PlusMinus
Cornell,L, 65_61 ,0.6
American,L, 57_44 ,-9.8
Georgia Tech,L, 78_51 ,-17.4
Fairleigh Dickinson,W, 72_46 ,7.1
Iona,L, 86_65 ,-10.3
Detroit,L, 84_82 2OT,-0.1
Niagara,W, 75_65 ,3.2
Bowling Green,W, 56_55 ,1.1
Siena,W, 88_82 OT,4.9
Yale,L, 74_53 ,-6.1
Central Connecticut,W, 64_63 ,9.3
Mount St. Mary's,W, 77_57 ,12
Colgate,W, 63_61 ,5.1
Xavier,L, 88_64 ,-10
Wagner,L, 80_65 ,-1.1
New Hampshire,W, 59_44 ,6.3
Vermont,L, 60_48 ,-5.7
Hartford,L, 62_42 ,-9.6
Maine,L, 66_64 ,-1.1
Boston University,L, 70_67 ,6
Stony Brook,W, 52_50 ,3.6
Binghamton,W, 76_37 ,19.3
UMBC,W, 66_63 ,-5
Vermont,L, 63_54 ,-6.6
New Hampshire,L, 62_59 OT,-1.9
Hartford,W, 62_59 ,5.2
Boston University,L, 63_44 ,-6
Stony Brook,W, 58_43 ,4.2
Binghamton,W, 57_54 ,-3.2
UMBC,W, 83_67 ,15.9
Maine,W, 81_77 OT,-3.3
Stony Brook,L, 67_61 ,-1.7
