Opponent,Results,Score,PlusMinus
Arkansas Little Rock,L, 57_47 ,3
TCU,L, 84_64 ,-13.3
Portland St.,W, 69_53 ,14.1
UC Riverside,L, 73_69 OT,1.5
Lamar,W, 102_70 ,15.9
Central Arkansas,W, 76_72 ,1.2
Louisiana Tech,L, 69_64 ,-0.6
Grambling St.,W, 71_51 ,13.4
Alabama St.,W, 49_38 ,8.2
Southeast Missouri St.,W, 71_59 ,7.3
Mississippi,L, 75_57 ,-4.2
Tulane,L, 79_70 ,-3.9
Memphis,W, 64_58 ,-6.7
Houston,L, 70_68 ,-0.9
UAB,L, 67_53 ,-7.1
Southern Miss,W, 79_65 ,5.3
Tulsa,W, 59_58 ,-3.5
Rice,W, 75_68 ,2
East Carolina,W, 46_41 ,-4.6
Tulane,W, 66_61 ,2.7
UTEP,L, 67_57 ,1.6
Houston,W, 65_51 ,6
Tulsa,L, 74_66 ,-4.1
Rice,W, 76_66 OT,5.4
Marshall,L, 64_62 ,0.6
UCF,L, 51_48 ,1.7
UTEP,L, 59_56 ,-6.9
Rice,L, 58_57 ,-2.1
Oral Roberts,W, 64_57 OT,1.3
Jacksonville,W, 63_62 ,10.7
Northern Iowa,W, 57_50 ,6.2
Santa Clara,L, 72_55 ,0
