Opponent,Results,Score,PlusMinus
American,L, 62_52 ,2.8
Colgate,W, 69_66 ,-1
Lafayette,L, 72_68 ,-9.2
Bucknell,W, 68_67 ,4.8
Hartford,L, 60_55 ,-1.3
Youngstown St.,L, 91_63 ,-12.5
St. Francis NY,L, 57_44 ,-3.3
LIU Brooklyn,L, 81_67 ,-7.9
Lehigh,L, 79_61 ,-10.3
Ohio,L, 87_58 ,-16
Drexel,L, 61_57 ,-0.9
Cincinnati,L, 94_58 ,-17.1
North Carolina,L, 103_54 ,-13.8
Mount St. Mary's,L, 63_56 ,-8.8
Wagner,L, 81_53 ,-8.8
Monmouth,W, 70_54 ,11.3
Fairleigh Dickinson,W, 69_55 ,-3.2
St. Francis NY,W, 75_56 ,5.1
LIU Brooklyn,W, 86_71 ,10.1
Sacred Heart,W, 88_86 OT,0.5
Quinnipiac,L, 75_55 ,-17.9
Central Connecticut,L, 86_79 ,-15.4
Bryant,L, 70_69 ,0.9
Robert Morris,L, 78_68 ,-5.4
Robert Morris,L, 78_73 ,-4.2
Monmouth,L, 57_51 ,-3.6
Fairleigh Dickinson,W, 77_65 ,3.6
Wagner,W, 84_78 ,1.8
Mount St. Mary's,L, 64_55 ,-12.7
LIU Brooklyn,L, 90_75 ,-15.1
