Opponent,Results,Score,PlusMinus
UT Rio Grande Valley,W, 69_46 ,9.7
Loyola Chicago,L, 86_74 ,-8.8
Eastern Kentucky,L, 64_59 OT,0.5
Ball St.,L, 75_60 ,-0.8
Oral Roberts,W, 74_69 ,3.8
Buffalo,W, 58_54 ,0.7
Notre Dame,L, 81_72 ,-4.9
Wyoming,L, 81_51 ,-9.6
DePaul,W, 73_51 ,13
Purdue,L, 65_52 ,-4.1
Bradley,W, 80_66 ,10
Evansville,L, 64_59 ,4.9
Illinois St.,W, 72_57 ,6.4
Northern Iowa,W, 70_45 ,17.7
Drake,W, 62_57 ,4.1
Bradley,W, 59_53 ,2.8
Creighton,W, 61_59 ,-1.4
Missouri St.,W, 70_69 ,-2.6
Wichita St.,L, 93_83 3OT,-1.5
Evansville,L, 66_63 ,5.4
Creighton,L, 83_69 ,-9.4
Wichita St.,L, 70_54 ,-3.7
Missouri St.,L, 73_66 ,1.2
Illinois St.,W, 56_46 ,0.1
Drake,W, 75_63 ,3.4
Southern Illinois,W, 77_72 ,2.3
Morehead St.,L, 71_65 ,-4.4
Northern Iowa,W, 76_74 ,2.9
Southern Illinois,W, 75_60 ,7.1
Evansville,W, 52_50 ,-3
Wichita St.,W, 61_54 ,-0.4
Missouri St.,W, 60_56 ,0.4
Syracuse,L, 77_60 ,-9.5
