Opponent,Results,Score,PlusMinus
Pittsburgh,L, 97_54 ,-14.7
Toledo,W, 57_51 ,4.7
College of Charleston,L, 78_66 ,-8.8
Rhode Island,W, 74_68 ,1.4
Central Michigan,L, 62_52 ,-4.8
Toledo,W, 63_62 ,-0.6
Valparaiso,L, 68_66 OT,6.3
Akron,L, 54_52 ,5.5
Illinois St.,L, 53_43 ,-5.6
Northern Illinois,L, 80_78 ,3.9
Illinois,W, 57_54 ,2.2
Oregon St.,L, 74_54 ,-15.4
Youngstown St.,L, 71_69 ,-1.3
Cleveland St.,L, 83_59 ,-13.4
Wright St.,L, 71_63 ,-4
Detroit,L, 72_69 ,1.4
Milwaukee,L, 87_75 ,-8.5
Green Bay,L, 74_50 ,-11.5
Loyola Chicago,L, 68_59 ,-9.6
Cleveland St.,L, 63_49 ,-0.3
Youngstown St.,W, 83_61 ,3.9
Detroit,L, 77_63 ,-2.9
Wright St.,L, 69_63 ,-
Butler,L, 72_65 ,-2.9
Green Bay,W, 63_61 OT,0.6
Milwaukee,L, 70_59 ,-8.5
Loyola Chicago,L, 67_66 OT,-1.2
Butler,L, 79_52 ,-8.1
Valparaiso,L, 79_65 ,-6.9
Cleveland St.,L, 73_61 ,-9.2
