Opponent,Results,Score,PlusMinus
Central Connecticut,L, 101_87 ,-1.1
NJIT,W, 63_60 ,1.2
Bryant,W, 76_66 ,4.7
Binghamton,W, 72_58 ,6.6
Yale,L, 87_79 ,-1.6
Buffalo,L, 56_54 ,-1.4
Penn,L, 68_52 ,-2.3
New Hampshire,W, 71_63 ,2.9
Dartmouth,L, 71_68 ,2.1
LIU Brooklyn,L, 91_85 ,-4.3
Brown,W, 88_86 ,-0.8
UT Rio Grande Valley,W, 66_58 ,3.9
Fairfield,L, 68_61 ,-1
Dartmouth,W, 67_47 ,14.8
Colgate,W, 73_66 ,8.3
Holy Cross,L, 68_54 ,-14.4
Lehigh,W, 75_72 ,-3.5
American,L, 65_62 ,-1
Navy,L, 85_81 ,-1
Lafayette,L, 83_60 ,-6.3
Bucknell,W, 90_70 ,6.5
Colgate,L, 77_71 ,-1.5
Holy Cross,L, 85_75 ,0.8
Lehigh,L, 78_64 ,-6.9
American,L, 65_59 ,-3.2
Navy,L, 75_58 ,-3.2
Lafayette,L, 67_46 ,-5.2
Bucknell,L, 78_64 ,-10.6
Bucknell,L, 78_51 ,-11.9
