Opponent,Results,Score,PlusMinus
Ohio St.,L, 102_61 ,-20.9
Morehead St.,L, 84_61 ,-14.6
Florida,L, 105_55 ,-18.2
UNC Wilmington,W, 84_79 OT,2.9
UNC Greensboro,W, 82_70 ,-0.3
Norfolk St.,W, 89_81 OT,0.2
Mississippi St.,L, 74_58 ,-11.8
Stanford,L, 76_59 ,-5.8
Arizona St.,L, 56_50 ,1.1
Arkansas,L, 87_59 ,-12.4
Ball St.,L, 80_68 ,-3.3
Florida A&M,W, 82_72 ,3.4
Bethune Cookman,L, 72_69 ,4.4
Howard,W, 78_65 ,7.6
Hampton,L, 82_77 ,-1.6
South Carolina St.,W, 84_74 OT,-1.1
North Carolina Central,L, 90_84 OT,-12.8
Coppin St.,L, 88_70 ,-9.1
Morgan St.,L, 68_66 ,-0.9
Delaware St.,W, 78_73 OT,0.3
Maryland Eastern Shore,L, 83_82 ,2.8
Howard,W, 68_49 ,6.2
Hampton,W, 74_63 ,2.7
South Carolina St.,L, 71_57 ,-10.4
North Carolina Central,W, 72_67 ,-0.3
Coppin St.,W, 76_72 ,-4.3
Morgan St.,W, 68_60 ,5.7
Norfolk St.,L, 75_57 ,-8.3
Morgan St.,L, 77_59 ,-8.5
