Opponent,Results,Score,PlusMinus
UAB,L, 78_56 ,-14.7
Florida Gulf Coast,L, 89_78 ,-0.8
UMKC,L, 70_62 ,-3.3
Grambling St.,L, 77_76 OT,-5.6
Arkansas,L, 66_56 ,-6.9
Arkansas St.,L, 56_50 ,-5.2
Austin Peay,L, 78_60 ,-8.9
Tennessee St.,L, 77_67 ,-10.6
Iowa St.,L, 85_58 ,-13.8
Southern Illinois,L, 83_68 ,-9.4
Jacksonville St.,W, 76_67 ,4.2
Tennessee Tech,W, 77_75 ,3.6
SMU,L, 71_59 ,-7.3
Tennessee Martin,W, 82_75 ,5.8
Eastern Illinois,W, 78_75 ,-7.9
Morehead St.,L, 76_63 ,-4.6
Eastern Kentucky,L, 64_52 ,-5.9
Tennessee Martin,L, 79_69 ,-3.7
Murray St.,L, 96_58 ,-19.3
Jacksonville St.,L, 65_56 OT,2.5
Tennessee Tech,L, 93_86 ,-7.3
Eastern Illinois,W, 70_64 ,7
SIU Edwardsville,W, 83_63 ,9.9
Eastern Kentucky,L, 77_64 ,-5.6
Morehead St.,L, 64_52 ,-8.6
Murray St.,W, 64_57 ,8.3
Sacramento St.,W, 67_52 ,2.6
Tennessee St.,L, 57_52 ,-12.4
Austin Peay,L, 75_52 ,-13.4
Eastern Kentucky,W, 65_49 ,3
Austin Peay,L, 76_60 ,-6.1
