Opponent,Results,Score,PlusMinus
Samford,W, 64_61 ,2.4
Buffalo,W, 64_53 ,3.4
Akron,L, 91_84 OT,-1.3
Toledo,W, 73_67 ,1.4
St. Francis PA,W, 91_63 ,12.5
Milwaukee,L, 76_67 ,-5
Green Bay,L, 74_59 ,-2
Robert Morris,L, 90_60 ,-16.1
North Carolina St.,L, 67_50 ,5.6
Kent St.,L, 71_58 ,2.3
Illinois Chicago,W, 71_69 ,1.3
Loyola Chicago,L, 83_53 ,-15.5
Valparaiso,L, 79_55 ,-8.9
Butler,L, 84_79 ,-0.9
Cleveland St.,L, 61_51 ,-5.2
Wright St.,L, 66_62 ,3.3
Detroit,L, 73_69 ,-2.4
Loyola Chicago,L, 84_71 ,-5.2
Illinois Chicago,L, 83_61 ,-3.9
Butler,W, 62_60 ,0.5
Valparaiso,L, 86_78 OT,4.1
Wright St.,L, 74_70 ,0.5
Cleveland St.,L, 86_76 ,1.1
Detroit,L, 91_79 ,-10.9
Bowling Green,W, 83_76 ,0.1
Green Bay,L, 71_60 ,-5
Milwaukee,L, 94_87 OT,-0.3
Valparaiso,L, 80_71 ,-4.8
