Opponent,Results,Score,PlusMinus
Florida St.,L, 75_55 ,-11.6
Pittsburgh,L, 95_49 ,-19.7
Wyoming,W, 76_60 ,0.2
Missouri,L, 96_58 ,-9
Prairie View A&M,W, 84_66 ,12
Morgan St.,W, 59_52 ,3.4
Florida Gulf Coast,W, 81_74 ,7.3
Stetson,L, 74_64 ,-0.6
Purdue,L, 77_57 ,-16.2
Texas,L, 70_48 ,-13.1
Furman,L, 60_49 ,0.8
Maryland,L, 85_62 ,-9.1
Kansas St.,L, 100_76 ,-14.1
Campbell,W, 57_55 ,-0.9
Belmont,L, 91_59 ,-10.6
Lipscomb,L, 80_76 ,5.7
East Tennessee St.,L, 66_61 ,-6.2
USC Upstate,W, 65_59 ,3.1
Kennesaw St.,W, 71_56 ,5.7
Mercer,W, 74_64 ,4.9
Jacksonville,L, 63_62 OT,3
Campbell,L, 76_66 ,-5.8
Lipscomb,W, 72_62 ,10
Belmont,L, 69_67 ,0.1
Jacksonville,L, 71_69 ,-2.1
USC Upstate,W, 63_55 ,5.3
East Tennessee St.,L, 80_57 ,-13.9
Mercer,L, 78_75 ,-1.1
Kennesaw St.,W, 90_88 3OT,-0.4
Stetson,W, 80_77 ,4.8
Florida Gulf Coast,W, 53_51 ,-1.7
Jacksonville,W, 68_64 ,-3.3
East Tennessee St.,W, 59_55 ,3.7
Belmont,L, 87_46 ,-14.7
