Opponent,Results,Score,PlusMinus
Harvard,W, 66_53 ,7.4
Charlotte,W, 78_56 ,9.3
North Carolina St.,L, 78_65 ,-5
Wofford,L, 82_79 OT,2.2
Radford,W, 81_55 ,17.8
Florida Atlantic,W, 66_51 ,10
George Washington,W, 60_46 ,7
UNC Wilmington,W, 80_52 ,15
Loyola MD,W, 66_52 ,11.7
Liberty,W, 84_54 ,12.2
Duquesne,W, 85_79 2OT,0.1
Dayton,L, 73_67 ,-4
Delaware,W, 75_66 ,3.9
Hofstra,L, 87_74 ,-2.6
Old Dominion,L, 69_65 ,-1.5
Northeastern,W, 86_60 ,12.5
Georgia St.,W, 66_51 ,3.2
Drexel,W, 71_47 ,9.3
James Madison,W, 75_73 ,1.4
Delaware,W, 69_49 ,10.5
Towson,W, 84_58 ,6.9
William & Mary,W, 85_69 ,5.3
Hofstra,W, 87_68 ,10.1
Old Dominion,W, 62_45 ,2.9
UNC Wilmington,W, 78_63 ,6.1
James Madison,W, 82_68 ,1.4
VCU,W, 71_51 ,10.4
Northern Iowa,W, 77_71 ,-1.9
Northeastern,W, 67_61 ,3.2
Georgia St.,W, 65_58 ,1.8
Georgia St.,W, 68_45 ,3.4
VCU,L, 79_63 ,-8.1
Villanova,W, 61_57 ,-4
Ohio St.,L, 98_66 ,-12.6
