Opponent,Results,Score,PlusMinus
Louisiana Tech,L, 78_62 ,-12.1
Northwestern St.,W, 92_83 OT,-0.5
Lamar,L, 63_60 ,5.4
Stephen F. Austin,W, 66_55 ,2.5
Grambling St.,L, 78_61 ,-8.7
Southern Miss,L, 60_47 ,-3.4
Louisiana Tech,L, 68_57 ,0.3
Arkansas St.,W, 84_72 ,9.5
Arkansas St.,W, 62_55 ,3.5
UT Arlington,L, 77_64 ,-12.3
UT Arlington,L, 75_74 ,0.9
Arkansas St.,L, 74_72 ,-1.1
Arkansas St.,L, 93_72 ,-4.4
Texas St.,L, 57_47 ,-12.3
Texas St.,L, 69_63 ,-6.3
Little Rock,L, 66_62 ,-1.9
Little Rock,L, 65_49 ,-3.3
UT Arlington,L, 63_56 ,-0.3
UT Arlington,L, 58_52 ,-0.1
Louisiana Lafayette,W, 72_66 ,7.4
Louisiana Lafayette,L, 88_72 ,-9.2
Little Rock,W, 78_66 ,9.6
Little Rock,W, 68_64 ,-0.8
Texas St.,L, 58_49 ,-9
Texas St.,L, 61_57 ,-1.4
