Opponent,Results,Score,PlusMinus
Kansas St.,L, 76_75 ,-2.7
Western Michigan,W, 71_63 ,3.1
Green Bay,W, 68_65 ,2.5
Green Bay,W, 74_62 ,2.6
Robert Morris,L, 67_64 ,0.6
IUPUI,W, 94_70 ,7
IUPUI,W, 71_63 ,2.9
Fort Wayne,L, 81_72 ,0.1
Fort Wayne,L, 81_74 ,-7.4
Cleveland St.,L, 64_53 ,-7.9
Cleveland St.,W, 81_80 OT,-7.3
IUPUI,L, 73_68 ,-4.4
IUPUI,W, 83_76 ,-2.5
Northern Kentucky,L, 87_73 ,-4.4
Northern Kentucky,L, 79_65 ,-4
Wright St.,L, 92_81 ,-6.2
Wright St.,L, 92_82 ,-10.2
Oakland,L, 85_81 ,-3.8
Oakland,W, 89_87 2OT,-1.9
IUPUI,W, 84_72 ,7.2
Wright St.,W, 94_92 OT,-11.4
