Opponent,Results,Score,PlusMinus
Arkansas,L, 142_62 ,-28.6
North Texas,L, 116_62 ,-21.3
Wyoming,L, 97_61 ,-22.2
Grand Canyon,L, 88_49 ,-12.6
Western Kentucky,L, 96_69 ,-12.1
Memphis,L, 94_57 ,-16.8
Vanderbilt,L, 84_41 ,-9.9
Mississippi St.,L, 87_48 ,-14
Arkansas Pine Bluff,L, 92_52 ,-15.8
Alabama St.,L, 64_51 ,-6
Alcorn St.,L, 71_59 ,-8.3
Southern,L, 102_61 ,-15.5
Prairie View A&M,L, 77_31 ,-10
Jackson St.,L, 106_56 ,-18.6
Grambling St.,L, 85_72 ,-11.5
Alabama A&M,L, 93_58 ,-15.1
Alabama St.,W, 68_65 ,2.4
Alcorn St.,L, 70_56 ,-8.8
Texas Southern,L, 82_45 ,-18.2
Prairie View A&M,L, 82_62 ,-9.8
Jackson St.,L, 68_54 ,-9.7
Grambling St.,W, 67_63 ,-0.6
