Opponent,Results,Score,PlusMinus
Grambling St.,W, 69_53 ,9
Benedictine Mesa,W, 94_63 ,-
Mississippi Valley St.,W, 88_49 ,12.6
Nevada,W, 87_77 ,2.5
Arizona St.,L, 71_70 ,-0.5
San Francisco,L, 68_65 ,-3.1
Colorado,L, 74_64 ,-3.6
Tarleton St.,W, 75_72 ,1.9
Tarleton St.,W, 59_48 ,0.1
Bethesda (CA),W, 121_62 ,-
Bethesda (CA),W, 98_47 ,-
Dixie St.,W, 77_74 ,-1.6
Dixie St.,W, 81_46 ,13.8
New Mexico St.,W, 70_62 ,0.9
New Mexico St.,W, 65_53 ,6.5
Cal Baptist,W, 71_61 ,2.5
Cal Baptist,L, 65_62 ,2.6
Seattle,L, 63_57 ,-5
Seattle,W, 81_71 ,6.2
Utah Valley,-7.2, 72_6477%,
Utah Valley,-7.2, 72_6477%,
