Opponent,Results,Score,PlusMinus
Florida Gulf Coast,L, 65_56 ,-5.7
Georgia,L, 85_75 ,-4.6
Oregon,L, 87_66 ,-10.7
Oklahoma,L, 85_54 ,-14.1
Austin Peay,W, 76_70 ,1.3
Georgia Tech,L, 74_64 ,-8.7
South Carolina,L, 78_71 ,-0.9
South Carolina St.,W, 70_68 ,3.3
North Carolina A&T,L, 70_58 ,-6.6
North Carolina A&T,L, 67_65 ,7.7
North Carolina Central,W, 59_50 ,10
North Carolina Central,W, 60_47 ,2.3
North Carolina A&T,W, 71_57 ,9.2
North Carolina A&T,L, 70_63 ,-11.8
South Carolina St.,W, 75_67 ,5
South Carolina St.,L, 63_57 ,-2.9
South Carolina St.,W, 63_58 ,0.7
North Carolina Central,W, 65_58 ,-3.8
North Carolina Central,-0.6, 61_6053%,
